uid,questions,concepts,responses,selectmasks,timestamps,elapsed_time
67,66,8,1,1,1705582658,73
67,2,0,1,1,1705582730,48
67,76,9,1,1,1705582827,80
67,23,2,1,1,1705582925,70
67,25,3,1,1,1705583462,70
67,29,3,1,1,1705583554,68
67,10,1,1,1,1705583623,54
67,69,8,1,1,1705583717,80
67,66,8,1,1,1705583816,82
67,28,3,0,1,1705583943,114
67,8,1,1,1,1705584572,77
67,18,2,1,1,1705584647,59
67,19,2,1,1,1705584965,62
67,31,3,1,1,1705585056,69
67,67,8,1,1,1705585151,79
67,56,7,1,1,1705585233,65
67,58,7,1,1,1705585350,91
67,54,6,1,1,1705585462,93
67,39,4,1,1,1705585552,64
67,64,8,1,1,1705616704,90
67,63,7,1,1,1705616819,89
67,44,5,1,1,1705616893,61
67,51,6,1,1,1705616987,72
67,28,3,1,1,1705617070,65
67,3,0,1,1,1705617504,48
67,52,6,1,1,1705617603,86
67,2,0,1,1,1705617645,35
67,49,6,1,1,1705617849,81
67,75,9,1,1,1705617950,73
67,74,9,1,1,1705618040,80
67,54,6,1,1,1705649251,76
67,43,5,1,1,1705649346,72
67,8,1,1,1,1705649398,47
67,20,2,1,1,1705649474,56
67,2,0,1,1,1705649709,46
67,35,4,1,1,1705649784,50
67,43,5,1,1,1705649855,48
67,68,8,0,1,1705650099,110
67,48,6,1,1,1705650180,75
67,41,5,1,1,1705650255,62
67,7,0,1,1,1705650322,46
67,10,1,1,1,1705650399,48
67,65,8,1,1,1705650512,83
67,48,6,1,1,1705650599,67
67,72,9,1,1,1705651283,106
67,49,6,1,1,1705651361,62
67,51,6,1,1,1705651739,62
67,35,4,1,1,1705651822,64
67,34,4,1,1,1705651919,67
67,14,1,1,1,1705651990,54
67,74,9,1,1,1705652093,78
67,11,1,1,1,1705652154,52
67,33,4,1,1,1705652248,80
67,46,5,1,1,1705652329,64
67,30,3,1,1,1705652420,71
67,41,5,1,1,1705674264,45
67,70,8,1,1,1705674344,73
67,3,0,1,1,1705674446,73
67,55,6,1,1,1705674556,95
67,52,6,1,1,1705674626,64
67,70,8,1,1,1705674720,76
67,73,9,1,1,1705674827,92
67,29,3,1,1,1705674938,83
67,54,6,1,1,1705675045,81
67,75,9,1,1,1705675131,70
67,64,8,1,1,1705675379,75
67,34,4,1,1,1705675485,77
67,37,4,1,1,1705675575,60
67,40,5,1,1,1705676213,77
67,42,5,1,1,1705748288,59
67,10,1,1,1,1705748348,47
68,75,9,1,1,1706131157,115
68,23,2,1,1,1706131249,83
68,45,5,0,1,1706131398,141
68,65,8,0,1,1706131620,197
68,76,9,1,1,1706131767,132
68,17,2,1,1,1706131886,96
68,18,2,0,1,1706132033,139
68,73,9,0,1,1706132215,161
68,13,1,0,1,1706132323,99
68,68,8,0,1,1706132491,163
68,36,4,1,1,1706132612,113
68,73,9,0,1,1706132797,161
68,72,9,1,1,1706145797,130
68,52,6,1,1,1706146440,115
68,32,4,1,1,1706146570,102
68,22,2,1,1,1706189056,67
68,53,6,0,1,1706189342,195
68,4,0,0,1,1706244434,115
68,59,7,1,1,1706244884,92
68,16,2,1,1,1706244988,84
68,13,1,1,1,1706245072,63
68,52,6,0,1,1706329356,163
68,7,0,0,1,1706329451,87
68,7,0,1,1,1706329515,59
68,51,6,1,1,1706329632,89
68,74,9,0,1,1706329867,207
68,76,9,0,1,1706362615,209
68,33,4,1,1,1706362743,120
68,72,9,0,1,1706362953,196
68,41,5,1,1,1706433150,78
68,31,3,1,1,1706433265,99
68,36,4,0,1,1706471236,165
68,73,9,0,1,1706471414,166
68,74,9,1,1,1706471553,124
68,64,8,1,1,1706471696,122
68,25,3,1,1,1706492084,88
68,69,8,0,1,1706492267,169
68,67,8,0,1,1706492428,136
68,19,2,1,1,1706508409,68
68,8,1,1,1,1706508502,73
68,46,5,1,1,1706530725,113
68,6,0,0,1,1706530870,120
68,11,1,0,1,1706565132,136
68,55,6,0,1,1706565739,151
68,63,7,0,1,1706602409,177
68,34,4,1,1,1706602973,94
68,43,5,0,1,1706603125,136
68,75,9,0,1,1706603337,185
68,22,2,1,1,1706668416,79
68,6,0,0,1,1706668952,123
68,35,4,0,1,1706754668,149
68,44,5,0,1,1706754816,120
68,53,6,0,1,1706755295,182
68,34,4,1,1,1706755820,92
68,13,1,1,1,1706755904,71
68,19,2,0,1,1706756047,114
68,52,6,1,1,1706756159,84
68,15,1,1,1,1706756400,70
68,57,7,0,1,1706756574,161
68,48,6,1,1,1706757005,108
68,28,3,0,1,1706757537,162
68,77,9,0,1,1706757753,187
68,7,0,1,1,1706758012,54
68,12,1,1,1,1706758100,68
68,24,3,0,1,1706758272,144
68,51,6,0,1,1706758429,143
68,51,6,1,1,1706758548,91
68,69,8,0,1,1706758750,174
68,68,8,0,1,1706816289,176
68,38,4,1,1,1706816416,104
68,67,8,0,1,1706817010,155
68,27,3,0,1,1706817142,112
68,35,4,0,1,1706817284,135
68,47,5,0,1,1706817434,139
68,17,2,1,1,1706817545,89
68,67,8,0,1,1706818022,163
68,1,0,1,1,1706818097,57
68,15,1,1,1,1706818269,72
68,42,5,0,1,1706818425,145
68,53,6,1,1,1706901038,126
68,34,4,0,1,1706901189,137
68,28,3,0,1,1706901843,144
68,17,2,1,1,1706902139,82
68,31,3,0,1,1706945463,155
68,73,9,1,1,1706946103,112
68,64,8,0,1,1706946549,194
68,10,1,1,1,1706946618,63
68,63,7,0,1,1706947317,196
68,40,5,0,1,1706947485,147
68,12,1,1,1,1706947569,63
68,75,9,1,1,1706947691,108
68,51,6,0,1,1706948117,145
68,8,1,1,1,1706948231,84
68,64,8,0,1,1706948424,171
68,6,0,1,1,1707031255,79
68,0,0,0,1,1707031837,118
68,75,9,1,1,1707031972,128
68,52,6,0,1,1707032130,151
68,1,0,1,1,1707032416,49
68,25,3,1,1,1707032518,81
68,57,7,0,1,1707032694,171
68,70,8,0,1,1707032865,161
68,42,5,0,1,1707033002,121
68,35,4,1,1,1707033117,108
68,12,1,1,1,1707033226,81
68,30,3,0,1,1707033376,143
68,22,2,1,1,1707033607,77
68,36,4,1,1,1707033730,111
68,12,1,1,1,1707033834,79
68,50,6,0,1,1707034023,164
68,34,4,1,1,1707114372,116
68,5,0,1,1,1707142700,82
68,26,3,0,1,1707142836,114
68,63,7,0,1,1707143024,163
68,31,3,0,1,1707143502,148
68,13,1,1,1,1707143602,86
68,59,7,0,1,1707143776,152
68,6,0,1,1,1707143863,75
68,25,3,0,1,1707144010,135
68,62,7,1,1,1707144395,107
68,59,7,0,1,1707144600,175
68,3,0,1,1,1707227470,80
68,22,2,1,1,1707227741,78
68,17,2,1,1,1707227845,78
68,29,3,1,1,1707227974,99
68,18,2,1,1,1707228092,92
68,23,2,1,1,1707298976,69
68,34,4,1,1,1707299603,97
68,60,7,0,1,1707381157,191
68,40,5,1,1,1707417660,109
68,63,7,1,1,1707417799,128
68,47,5,1,1,1707499126,96
68,18,2,1,1,1707518138,94
68,24,3,1,1,1707518279,113
68,25,3,1,1,1707518381,84
68,62,7,1,1,1707573730,102
68,45,5,1,1,1707574044,78
68,41,5,1,1,1707574167,109
68,46,5,0,1,1707574465,141
68,71,8,0,1,1707648695,196
68,57,7,1,1,1707649080,123
68,46,5,1,1,1707649192,97
68,65,8,1,1,1707649438,114
68,0,0,1,1,1707649544,85
68,60,7,1,1,1707650183,124
68,1,0,1,1,1707650289,80
68,22,2,1,1,1707650411,94
68,12,1,0,1,1707650526,90
68,70,8,1,1,1707650679,130
68,57,7,1,1,1707650810,101
68,51,6,1,1,1707650923,95
68,70,8,1,1,1707651053,108
68,69,8,0,1,1707690838,152
68,14,1,1,1,1707690935,87
68,51,6,1,1,1707691047,98
68,1,0,1,1,1707691105,50
68,42,5,0,1,1707691260,129
68,19,2,1,1,1707691559,64
68,58,7,1,1,1707691680,94
68,69,8,0,1,1707691860,161
68,72,9,1,1,1707691995,127
68,49,6,1,1,1707692131,107
68,29,3,1,1,1707692251,92
68,33,4,1,1,1707692356,88
68,72,9,1,1,1707692516,143
68,74,9,1,1,1707692672,135
68,60,7,1,1,1707692810,121
68,24,3,1,1,1707692935,109
68,35,4,1,1,1707693054,96
68,40,5,1,1,1707693186,115
68,34,4,1,1,1707693308,95
68,9,1,1,1,1707693722,74
68,38,4,0,1,1707693915,163
68,18,2,1,1,1707694012,83
68,13,1,0,1,1707694497,103
68,39,4,1,1,1707694621,102
68,64,8,1,1,1707694781,134
68,60,7,1,1,1707694908,120
68,31,3,1,1,1707695010,96
68,5,0,1,1,1707695099,76
68,59,7,1,1,1707695204,92
68,70,8,1,1,1707695480,137
68,15,1,1,1,1707695586,88
68,24,3,1,1,1707695709,107
68,32,4,1,1,1707696012,102
68,28,3,1,1,1707696121,92
68,51,6,1,1,1707696233,90
68,45,5,0,1,1707696505,138
68,24,3,1,1,1707696632,104
68,30,3,1,1,1707696754,103
68,32,4,1,1,1707696844,85
68,69,8,1,1,1707696965,114
68,27,3,1,1,1707697354,76
68,78,9,1,1,1707697503,126
68,0,0,1,1,1707697678,89
68,29,3,1,1,1707697765,82
68,23,2,1,1,1707697906,73
68,78,9,0,1,1707698433,183
68,22,2,1,1,1707698527,78
68,74,9,1,1,1707698676,141
69,63,7,1,1,1705681852,81
69,13,1,1,1,1705681933,52
69,45,5,0,1,1705682055,92
69,43,5,1,1,1705682158,73
69,77,9,0,1,1705682299,117
69,37,4,1,1,1705713427,74
69,66,8,0,1,1705713546,114
69,23,2,0,1,1705748716,68
69,5,0,0,1,1705748820,90
69,48,6,0,1,1705803063,123
69,75,9,0,1,1705803199,129
69,7,0,1,1,1705803807,42
69,48,6,1,1,1705804199,82
69,73,9,0,1,1705804356,131
69,13,1,1,1,1705804416,45
69,1,0,1,1,1705804476,38
69,1,0,1,1,1705804539,40
69,58,7,1,1,1705823609,73
69,67,8,0,1,1705824055,97
69,61,7,1,1,1705833719,81
69,1,0,1,1,1705833777,31
69,40,5,1,1,1705833865,64
69,31,3,1,1,1705833941,65
69,54,6,0,1,1705834178,115
69,8,1,1,1,1705834237,47
69,30,3,1,1,1705834332,76
69,30,3,0,1,1705834925,115
69,5,0,0,1,1705835184,101
69,63,7,0,1,1705835845,111
69,72,9,0,1,1705836028,167
69,76,9,0,1,1705836428,134
69,33,4,1,1,1705836888,67
69,62,7,1,1,1705836966,67
69,40,5,1,1,1705837436,66
69,45,5,0,1,1705837567,106
69,47,5,1,1,1705846396,59
69,32,4,1,1,1705846475,64
69,53,6,1,1,1705846874,84
69,55,6,1,1,1705846972,79
69,72,9,0,1,1705847132,149
69,52,6,1,1,1705906604,77
69,25,3,1,1,1705906666,48
69,20,2,1,1,1705907161,66
69,19,2,1,1,1705907211,37
69,47,5,0,1,1705907338,106
69,9,1,1,1,1705907419,54
69,20,2,1,1,1705907507,59
69,16,2,1,1,1705907596,67
69,11,1,1,1,1705908017,53
69,39,4,0,1,1705908117,93
69,7,0,0,1,1705908187,54
69,1,0,1,1,1705908803,45
69,19,2,1,1,1705908867,50
69,44,5,1,1,1705908948,66
69,14,1,0,1,1705909050,91
69,50,6,1,1,1705909135,64
69,17,2,0,1,1705909275,112
69,74,9,1,1,1705909367,85
69,75,9,0,1,1705909511,134
69,9,1,1,1,1705909558,39
69,47,5,1,1,1705909630,67
69,30,3,0,1,1705909759,120
69,67,8,0,1,1705909886,113
69,47,5,1,1,1705909957,62
69,64,8,0,1,1705910094,123
69,25,3,1,1,1705910260,70
69,50,6,1,1,1705910358,73
69,69,8,1,1,1705910450,77
69,42,5,1,1,1705910531,58
69,71,8,0,1,1705910678,133
69,38,4,1,1,1705910758,75
69,78,9,1,1,1705939154,81
69,54,6,0,1,1705939290,108
69,19,2,1,1,1705939332,36
69,28,3,1,1,1705939418,66
69,63,7,0,1,1705939559,124
69,30,3,1,1,1705946285,65
69,26,3,1,1,1705946384,80
69,37,4,1,1,1705946471,62
69,5,0,1,1,1705946847,59
69,37,4,1,1,1705946945,80
69,75,9,0,1,1705947109,135
69,28,3,1,1,1705947198,63
69,57,7,0,1,1706008154,134
69,26,3,1,1,1706008306,48
69,70,8,0,1,1706008418,87
69,47,5,0,1,1706008534,93
69,35,4,1,1,1706009092,64
69,55,6,1,1,1706009567,67
69,57,7,1,1,1706009668,80
69,26,3,1,1,1706009758,67
69,39,4,1,1,1706009838,63
69,3,0,1,1,1706010409,44
69,61,7,0,1,1706010566,141
69,67,8,0,1,1706010694,113
69,70,8,0,1,1706010808,108
69,33,4,0,1,1706010987,104
69,68,8,1,1,1706011098,90
69,8,1,0,1,1706011195,83
69,18,2,1,1,1706011276,70
69,1,0,1,1,1706011323,32
69,73,9,1,1,1706091342,88
69,64,8,1,1,1706091444,84
69,51,6,1,1,1706091542,73
69,20,2,0,1,1706091664,103
69,19,2,1,1,1706176269,36
69,8,1,0,1,1706176405,75
69,15,1,1,1,1706176561,45
69,15,1,1,1,1706176627,52
69,4,0,0,1,1706176743,93
69,32,4,1,1,1706177362,70
69,34,4,1,1,1706177426,46
69,6,0,1,1,1706177499,45
69,70,8,1,1,1706177589,70
69,40,5,1,1,1706178010,87
69,34,4,1,1,1706178106,77
69,28,3,1,1,1706178179,55
69,58,7,1,1,1706178274,79
69,25,3,1,1,1706178653,74
69,75,9,1,1,1706178754,79
69,19,2,1,1,1706178833,66
69,20,2,1,1,1706178908,66
69,56,7,0,1,1706179066,128
69,58,7,0,1,1706189049,117
69,4,0,1,1,1706189156,81
69,46,5,0,1,1706189263,88
69,67,8,1,1,1706189378,88
69,58,7,0,1,1706189501,114
69,60,7,0,1,1706189646,136
69,66,8,0,1,1706189794,128
69,20,2,0,1,1706189914,97
69,10,1,0,1,1706189999,69
69,42,5,1,1,1706190065,47
69,30,3,1,1,1706190168,74
69,25,3,1,1,1706190272,78
69,72,9,0,1,1706190455,156
69,1,0,1,1,1706190498,33
69,52,6,1,1,1706190739,61
69,28,3,1,1,1706249984,80
69,76,9,0,1,1706250545,141
69,14,1,1,1,1706250634,66
69,9,1,1,1,1706251183,46
69,18,2,1,1,1706251273,73
69,33,4,1,1,1706251350,72
69,21,2,1,1,1706251434,57
69,49,6,1,1,1706251837,52
69,75,9,1,1,1706252233,79
69,15,1,1,1,1706252536,41
69,21,2,1,1,1706252631,65
69,2,0,1,1,1706253064,65
69,5,0,1,1,1706253138,65
69,32,4,1,1,1706253213,49
69,65,8,0,1,1706253378,136
69,31,3,1,1,1706253721,68
69,18,2,1,1,1706254238,79
69,42,5,1,1,1706254328,83
69,69,8,1,1,1706254407,63
69,10,1,1,1,1706254485,49
69,34,4,1,1,1706254545,54
69,23,2,1,1,1706254632,65
69,29,3,1,1,1706254807,57
69,71,8,1,1,1706255250,81
69,33,4,1,1,1706255314,52
69,56,7,0,1,1706255611,116
69,68,8,1,1,1706255713,82
69,1,0,1,1,1706255778,57
69,40,5,1,1,1706255869,71
69,59,7,1,1,1706255952,71
69,42,5,1,1,1706256057,75
69,6,0,1,1,1706256131,63
69,79,9,1,1,1706256219,78
69,51,6,1,1,1706256308,73
69,77,9,0,1,1706256465,133
69,12,1,1,1,1706256540,47
69,76,9,0,1,1706256686,134
69,53,6,1,1,1706256767,70
69,65,8,1,1,1706256877,85
69,48,6,0,1,1706257198,127
69,65,8,1,1,1706257288,73
69,5,0,1,1,1706257341,47
69,10,1,1,1,1706257398,37
69,44,5,1,1,1706257577,48
69,5,0,1,1,1706258047,56
69,66,8,1,1,1706258134,76
69,19,2,1,1,1706258188,47
69,7,0,1,1,1706258396,27
69,18,2,1,1,1706258495,86
69,50,6,1,1,1706258580,79
69,63,7,1,1,1706258689,101
69,7,0,1,1,1706258741,39
69,1,0,1,1,1706258783,34
69,16,2,1,1,1706258849,52
69,49,6,1,1,1706259209,68
69,27,3,1,1,1706259280,63
69,37,4,1,1,1706259530,74
69,8,1,0,1,1706259623,75
69,28,3,1,1,1706259710,62
69,16,2,1,1,1706259803,64
69,2,0,1,1,1706259881,50
69,19,2,1,1,1706259959,51
70,50,6,0,1,1706477240,113
70,53,6,0,1,1706531761,142
70,33,4,1,1,1706532321,68
70,4,0,1,1,1706532395,65
70,72,9,0,1,1706532540,130
70,17,2,1,1,1706532610,62
70,64,8,1,1,1706532725,90
70,15,1,1,1,1706532796,61
70,79,9,0,1,1706532942,116
70,57,7,0,1,1706533081,123
70,71,8,1,1,1706533196,90
70,62,7,0,1,1706533326,114
70,62,7,0,1,1706533474,141
70,49,6,1,1,1706533550,67
70,34,4,1,1,1706542077,70
70,73,9,1,1,1706542175,74
70,6,0,1,1,1706542249,61
70,59,7,0,1,1706542375,118
70,6,0,1,1,1706542469,72
70,79,9,1,1,1706542827,97
70,61,7,1,1,1706542926,86
70,40,5,1,1,1706543023,87
70,10,1,1,1,1706543118,75
70,1,0,1,1,1706543186,50
70,70,8,1,1,1706543265,74
70,56,7,1,1,1706543361,74
70,19,2,1,1,1706543442,65
70,71,8,1,1,1706543710,92
70,20,2,1,1,1706543797,63
70,16,2,1,1,1706543889,63
70,70,8,1,1,1706543989,91
70,16,2,1,1,1706574133,65
70,36,4,1,1,1706574339,86
70,54,6,1,1,1706574430,66
70,3,0,1,1,1706574483,40
70,58,7,0,1,1706575120,120
70,47,5,1,1,1706575209,68
70,78,9,1,1,1706595700,81
70,67,8,1,1,1706595806,76
70,52,6,1,1,1706595900,68
70,73,9,1,1,1706596009,83
70,14,1,1,1,1706596100,63
70,58,7,1,1,1706596194,77
70,45,5,1,1,1706596275,59
70,8,1,1,1,1706596351,49
70,9,1,1,1,1706596411,40
70,44,5,1,1,1706596508,81
70,46,5,1,1,1706596597,72
70,75,9,1,1,1706596701,77
70,45,5,1,1,1706596770,57
70,76,9,1,1,1706620210,94
70,32,4,1,1,1706620766,83
70,75,9,1,1,1706620860,78
70,44,5,0,1,1706620962,88
70,34,4,1,1,1706621022,55
70,45,5,1,1,1706621102,75
70,36,4,1,1,1706621183,74
70,30,3,1,1,1706621259,65
70,3,0,1,1,1706621314,50
70,15,1,1,1,1706621402,58
70,42,5,1,1,1706621477,69
70,64,8,1,1,1706621573,84
70,7,0,1,1,1706621643,45
70,79,9,1,1,1706621738,69
70,39,4,1,1,1706621894,82
70,18,2,0,1,1706622319,115
70,19,2,1,1,1706622380,50
70,56,7,0,1,1706622494,106
70,64,8,1,1,1706622594,85
70,12,1,1,1,1706668018,68
70,36,4,1,1,1706744941,81
70,39,4,1,1,1706745008,56
70,60,7,1,1,1706745117,85
70,48,6,1,1,1706745226,82
70,28,3,1,1,1706745292,51
70,5,0,1,1,1706745374,61
70,55,6,1,1,1706745458,63
70,8,1,1,1,1706745517,50
70,16,2,1,1,1706776167,52
70,66,8,1,1,1706776603,97
70,15,1,1,1,1706776698,76
70,54,6,1,1,1706777366,81
70,36,4,1,1,1706778016,74
70,18,2,1,1,1706778099,72
70,16,2,1,1,1706778196,69
70,31,3,1,1,1706811401,96
70,24,3,0,1,1706811531,104
70,42,5,1,1,1706811647,86
70,25,3,1,1,1706811731,56
70,1,0,1,1,1706811785,39
70,63,7,1,1,1706840056,79
70,69,8,1,1,1706840159,73
70,33,4,0,1,1706840283,106
70,51,6,0,1,1706840394,95
70,78,9,1,1,1706877545,83
70,28,3,1,1,1706877608,58
70,69,8,1,1,1706937334,84
70,15,1,0,1,1706937417,78
70,67,8,1,1,1706937502,73
70,16,2,1,1,1706937576,49
70,6,0,1,1,1706937735,72
70,72,9,0,1,1706937883,134
70,73,9,1,1,1706937972,80
70,26,3,1,1,1706938551,69
70,57,7,0,1,1706965739,122
70,46,5,1,1,1706965819,71
70,25,3,1,1,1706965892,61
70,66,8,0,1,1706966019,120
70,70,8,1,1,1706966115,89
70,16,2,1,1,1706966196,51
70,26,3,1,1,1706966273,58
70,23,2,1,1,1706966347,55
70,28,3,1,1,1706966432,56
70,29,3,1,1,1706966517,76
70,14,1,1,1,1707023093,50
70,20,2,1,1,1707023211,88
70,40,5,1,1,1707034060,76
70,54,6,1,1,1707034157,80
70,49,6,1,1,1707034256,79
70,16,2,1,1,1707034317,44
70,51,6,1,1,1707034398,75
70,35,4,1,1,1707034472,63
70,63,7,0,1,1707034617,135
70,30,3,0,1,1707034742,99
70,56,7,1,1,1707034837,80
70,16,2,1,1,1707034928,62
70,0,0,0,1,1707035025,76
70,40,5,1,1,1707035334,73
70,33,4,1,1,1707035446,84
70,47,5,1,1,1707035524,71
70,23,2,1,1,1707035590,49
70,28,3,1,1,1707035933,74
70,77,9,1,1,1707036023,77
70,7,0,1,1,1707036077,41
70,43,5,1,1,1707036156,64
70,2,0,1,1,1707036214,40
70,16,2,1,1,1707036841,54
70,78,9,1,1,1707036947,92
70,6,0,1,1,1707037023,70
70,6,0,1,1,1707037112,60
70,55,6,1,1,1707037197,73
70,12,1,1,1,1707037259,50
70,14,1,1,1,1707037334,55
70,51,6,1,1,1707037417,62
70,25,3,1,1,1707037485,59
70,14,1,1,1,1707118063,72
70,24,3,1,1,1707118345,57
70,29,3,1,1,1707118427,69
70,31,3,1,1,1707118515,73
70,8,1,1,1,1707118596,51
70,62,7,1,1,1707127255,79
70,12,1,1,1,1707127313,52
70,65,8,1,1,1707127435,92
70,66,8,1,1,1707127548,84
70,2,0,1,1,1707127616,51
70,64,8,1,1,1707127719,75
70,36,4,0,1,1707127853,117
70,53,6,1,1,1707128538,86
70,68,8,1,1,1707128638,74
70,56,7,1,1,1707128750,86
70,2,0,1,1,1707128794,37
70,0,0,1,1,1707128874,65
70,74,9,0,1,1707129030,141
70,50,6,1,1,1707129123,72
70,73,9,1,1,1707129205,73
70,50,6,1,1,1707129291,80
70,4,0,1,1,1707129367,54
70,57,7,1,1,1707205949,77
70,47,5,1,1,1707206038,77
70,78,9,1,1,1707206123,78
70,39,4,1,1,1707206235,83
70,55,6,1,1,1707206316,67
70,36,4,1,1,1707206408,64
70,13,1,1,1,1707206485,50
70,9,1,1,1,1707206815,54
70,7,0,1,1,1707206882,56
70,62,7,1,1,1707206997,88
70,22,2,1,1,1707207056,43
70,39,4,1,1,1707207162,79
70,26,3,1,1,1707207241,54
70,13,1,1,1,1707207310,47
70,58,7,1,1,1707207400,64
70,2,0,1,1,1707207476,54
70,11,1,1,1,1707207560,56
70,45,5,1,1,1707207619,53
70,62,7,1,1,1707207706,70
70,37,4,1,1,1707208337,65
70,40,5,1,1,1707208445,78
70,31,3,1,1,1707208519,65
70,60,7,1,1,1707208614,80
70,16,2,1,1,1707208692,55
70,64,8,1,1,1707208807,104
70,28,3,1,1,1707208886,70
70,8,1,1,1,1707208953,51
70,2,0,1,1,1707209570,58
70,9,1,1,1,1707209625,38
70,11,1,1,1,1707289390,49
70,73,9,1,1,1707289496,77
70,20,2,1,1,1707289586,74
70,11,1,1,1,1707289685,69
72,37,4,0,1,1704289302,51
72,23,2,1,1,1704289425,29
72,28,3,1,1,1704289463,25
72,3,0,1,1,1704357802,20
72,32,4,1,1,1704358397,42
72,60,7,0,1,1704358462,50
72,44,5,0,1,1704393386,23
72,77,9,0,1,1704393442,49
72,10,1,1,1,1704393470,6
72,62,7,1,1,1704423895,43
72,13,1,0,1,1704423939,27
72,17,2,1,1,1704424100,47
72,36,4,0,1,1704424167,62
72,45,5,1,1,1704424222,30
72,76,9,0,1,1704424314,73
72,68,8,0,1,1704424385,63
72,10,1,1,1,1704424423,23
72,34,4,0,1,1704424475,40
72,1,0,1,1,1704424522,39
72,49,6,0,1,1704425083,59
72,9,1,0,1,1704425631,18
72,60,7,0,1,1704425721,63
72,67,8,0,1,1704445261,70
72,61,7,0,1,1704445325,44
72,53,6,0,1,1704445400,62
72,11,1,1,1,1704445430,24
72,26,3,1,1,1704445482,34
72,71,8,1,1,1704445569,58
72,20,2,0,1,1704445646,55
72,28,3,1,1,1704445784,42
72,33,4,1,1,1704445857,45
72,68,8,0,1,1704445948,61
72,33,4,0,1,1704446040,68
72,6,0,0,1,1704446157,53
72,53,6,1,1,1704446209,41
72,31,3,1,1,1704446825,29
72,53,6,0,1,1704447082,58
72,18,2,1,1,1704447126,20
72,3,0,1,1,1704447159,22
72,2,0,1,1,1704447200,18
72,69,8,0,1,1704447491,50
72,13,1,0,1,1704447542,46
72,56,7,1,1,1704447598,39
72,18,2,1,1,1704447659,32
72,4,0,0,1,1704447998,45
72,30,3,0,1,1704448084,57
72,47,5,0,1,1704448143,47
72,55,6,1,1,1704448193,42
72,65,8,0,1,1704448266,62
72,79,9,1,1,1704448338,45
72,26,3,1,1,1704448400,33
72,77,9,0,1,1704473899,65
72,66,8,1,1,1704473924,18
72,77,9,0,1,1704474018,73
72,18,2,1,1,1704474059,32
72,58,7,0,1,1704474339,35
72,70,8,0,1,1704474430,61
72,19,2,0,1,1704474476,31
72,50,6,1,1,1704474531,38
72,40,5,1,1,1704474596,36
72,5,0,1,1,1704475159,18
72,5,0,1,1,1704475209,43
72,29,3,1,1,1704475651,29
72,43,5,0,1,1704476039,53
72,35,4,0,1,1704476580,70
72,77,9,1,1,1704476638,47
72,31,3,1,1,1704476702,35
72,37,4,0,1,1704476760,51
72,55,6,1,1,1704476810,37
72,26,3,0,1,1704476885,51
72,22,2,1,1,1704476917,22
72,57,7,0,1,1704477000,56
72,15,1,1,1,1704477063,39
72,44,5,0,1,1704477626,53
72,61,7,1,1,1704477689,41
72,44,5,1,1,1704477731,37
72,17,2,0,1,1704477809,49
72,44,5,0,1,1704478399,42
72,54,6,0,1,1704478589,59
72,8,1,0,1,1704478647,30
72,78,9,0,1,1704478920,66
72,74,9,1,1,1704478986,50
72,10,1,1,1,1704479028,25
72,61,7,1,1,1704479089,44
72,33,4,0,1,1704479176,62
72,25,3,1,1,1704479228,44
72,49,6,0,1,1704479315,63
72,19,2,1,1,1704479358,24
72,11,1,1,1,1704479775,7
72,23,2,1,1,1704479827,28
72,77,9,0,1,1704479912,64
72,76,9,0,1,1704480000,70
72,67,8,1,1,1704480068,40
72,55,6,1,1,1704480619,37
72,63,7,0,1,1704480705,56
72,43,5,0,1,1704480771,38
72,6,0,0,1,1704480811,29
72,51,6,0,1,1704480893,58
72,51,6,1,1,1704480936,25
72,4,0,1,1,1704480991,39
72,61,7,1,1,1704481024,28
72,72,9,0,1,1704481118,85
72,36,4,1,1,1704563873,50
72,63,7,1,1,1704564087,41
72,52,6,1,1,1704564576,32
72,65,8,0,1,1704564657,70
72,4,0,1,1,1704564680,14
72,28,3,1,1,1704564734,40
72,47,5,1,1,1704564786,34
72,38,4,0,1,1704565013,51
72,79,9,1,1,1704565048,30
72,5,0,0,1,1704565305,43
72,39,4,1,1,1704565347,22
72,47,5,1,1,1704565907,27
72,57,7,1,1,1704566400,35
72,64,8,0,1,1704566452,46
72,71,8,1,1,1704566512,40
72,9,1,1,1,1704566552,16
72,8,1,0,1,1704566608,28
72,58,7,1,1,1704566679,45
72,5,0,0,1,1704567307,42
72,44,5,0,1,1704567762,58
72,64,8,0,1,1704568386,53
72,74,9,1,1,1704568431,37
72,44,5,1,1,1704568480,41
72,76,9,0,1,1704568559,63
72,13,1,1,1,1704568591,17
72,16,2,0,1,1704568647,41
72,4,0,0,1,1704568721,50
72,13,1,1,1,1704568790,47
72,37,4,1,1,1704569255,27
72,35,4,1,1,1704569454,31
72,45,5,1,1,1704624417,46
72,21,2,1,1,1704624462,25
72,58,7,1,1,1704624504,19
72,63,7,1,1,1704624628,31
72,39,4,1,1,1704624685,30
72,12,1,1,1,1704625275,20
72,65,8,1,1,1704625347,48
72,11,1,0,1,1704625897,35
72,68,8,1,1,1704625946,39
72,50,6,0,1,1704626346,59
72,5,0,1,1,1704626383,22
72,62,7,1,1,1704626455,48
72,55,6,0,1,1704626508,46
72,76,9,0,1,1704626712,72
72,39,4,1,1,1704626772,42
72,2,0,1,1,1704626823,46
72,61,7,1,1,1704626881,42
72,53,6,0,1,1704627541,75
